Issue Type,Issue key,Status,Created,Priority,Resolved,Bug age,,,,,,,,,,
Bug,PUP-4386,Closed,4/7/2015,Normal,6/17/2015,71,,,,,,,,,,
Bug,PUP-4383,Closed,4/7/2015,Normal,7/10/2018,1190,,,,,,,,,,
Bug,PUP-4382,Closed,4/7/2015,Normal,5/20/2015,43,,,,,,,,,,
Bug,PUP-4381,Closed,4/6/2015,Normal,4/8/2015,2,,,,,,,,,,
Bug,PUP-4379,Closed,4/6/2015,Normal,5/20/2015,44,,,,,,,,,,
Bug,PUP-4376,Closed,4/5/2015,Normal,5/17/2017,773,,,,,,,,,,
Bug,PUP-4374,Closed,4/3/2015,Normal,5/20/2015,47,,,,,,,,,,
Bug,PUP-4365,Closed,4/1/2015,Normal,5/20/2015,49,,,,,,,,,,
Bug,PUP-4364,Closed,4/1/2015,Normal,5/15/2017,775,,,,,,,,,,
Bug,PUP-4362,Closed,4/1/2015,Normal,5/20/2015,49,,,,,,,,,,
Bug,PUP-4355,Closed,3/31/2015,Normal,4/2/2015,2,,,,,,,,,,
Bug,PUP-4351,Closed,3/31/2015,Normal,5/20/2015,50,,,,,,,,,,
Bug,PUP-4340,Closed,3/30/2015,Normal,4/1/2015,2,,,,,,,,,,
Bug,PUP-4335,Closed,3/28/2015,Normal,5/15/2017,779,,,,,,,,,,
Bug,PUP-4332,Closed,3/27/2015,Normal,5/17/2017,782,,,,,,,,,,
Bug,PUP-4329,Closed,3/26/2015,Normal,11/17/2017,967,,,,,,,,,,
Bug,PUP-4328,Closed,3/26/2015,Normal,11/20/2015,239,,,,,,,,,,
Bug,PUP-4326,Closed,3/26/2015,Normal,4/1/2015,6,,,,,,,,,,
Bug,PUP-4324,Closed,3/25/2015,Normal,4/6/2017,743,,,,,,,,,,
Bug,PUP-4285,Closed,3/24/2015,Normal,5/15/2017,783,,,,,,,,,,
Bug,PUP-4283,Closed,3/23/2015,Normal,1/31/2017,680,,,,,,,,,,
Bug,PUP-4282,Closed,3/23/2015,Normal,3/24/2015,1,,,,,,,,,,
Bug,PUP-4277,Closed,3/20/2015,Normal,5/20/2015,61,,,,,,,,,,
Bug,PUP-4276,Closed,3/20/2015,Normal,5/17/2017,789,,,,,,,,,,
Bug,PUP-4239,Closed,3/18/2015,Normal,5/20/2015,63,,,,,,,,,,
Bug,PUP-4236,Closed,3/17/2015,Normal,3/17/2015,0,,,,,,,,,,
Bug,PUP-4231,Closed,3/16/2015,Normal,5/20/2015,65,,,,,,,,,,
Bug,PUP-4211,Closed,3/16/2015,Normal,5/17/2017,793,,,,,,,,,,
Bug,PUP-4207,Closed,3/14/2015,Normal,5/9/2017,787,,,,,,,,,,
Bug,PUP-4206,Closed,3/14/2015,Normal,5/15/2017,793,,,,,,,,,,
Bug,PUP-4205,Closed,3/14/2015,Normal,3/26/2015,12,,,,,,,,,,
Bug,PUP-4359,Closed,3/13/2015,Normal,5/20/2015,68,,,,,,,,,,
Bug,PUP-4200,Closed,3/13/2015,Normal,3/13/2015,0,,,,,,,,,,
Bug,PUP-4199,Closed,3/13/2015,Normal,3/20/2015,7,,,,,,,,,,
Bug,PUP-4196,Closed,3/13/2015,Normal,8/6/2015,146,,,,,,,,,,
Bug,PUP-4194,Closed,3/12/2015,Normal,4/2/2015,21,,,,,,,,,,
Bug,PUP-4191,Closed,3/12/2015,Normal,4/1/2015,20,,,,,,,,,,
Bug,PUP-4190,Closed,3/11/2015,Normal,3/26/2015,15,,,,,,,,,,
Bug,PUP-4188,Closed,3/11/2015,Normal,5/17/2017,798,,,,,,,,,,
Bug,PUP-4184,Closed,3/11/2015,Normal,5/17/2017,798,,,,,,,,,,
Bug,PUP-4175,Closed,3/10/2015,Normal,5/17/2017,799,,,,,,,,,,
Bug,PUP-4170,Closed,3/10/2015,Normal,5/17/2017,799,,,,,,,,,,
Bug,PUP-4150,Closed,3/9/2015,Normal,3/9/2015,0,,,,,,,,,,
Bug,PUP-4133,Closed,3/9/2015,Normal,3/26/2015,17,,,,,,,,,,
Bug,PUP-4132,Closed,3/9/2015,Normal,3/16/2015,7,,,,,,,,,,
Bug,PUP-4131,Closed,3/9/2015,Normal,6/1/2015,84,,,,,,,,,,
Bug,PUP-4111,Closed,3/6/2015,Normal,5/20/2015,75,,,,,,,,,,
Bug,PUP-4094,Closed,3/6/2015,Normal,3/26/2015,20,,,,,,,,,,
Bug,PUP-4091,Closed,3/6/2015,Normal,3/19/2015,13,,,,,,,,,,
Bug,PUP-4090,Closed,3/5/2015,Normal,5/20/2015,76,,,,,,,,,,
Bug,PUP-4084,Closed,3/4/2015,Normal,5/16/2017,804,,,,,,,,,,
Bug,PUP-4081,Closed,3/4/2015,Normal,4/1/2015,28,,,,,,,,,,
Bug,PUP-4086,Closed,3/4/2015,Normal,3/26/2015,22,,,,,,,,,,
Bug,PUP-4076,Closed,3/3/2015,Normal,3/26/2015,23,,,,,,,,,,
Bug,PUP-4074,Closed,3/3/2015,Normal,3/9/2015,6,,,,,,,,,,
Bug,PUP-4073,Closed,3/3/2015,Normal,3/3/2015,0,,,,,,,,,,
Bug,PUP-4070,Closed,3/3/2015,Normal,3/18/2015,15,,,,,,,,,,
Bug,PUP-4069,Closed,3/3/2015,Normal,5/15/2017,804,,,,,,,,,,
Bug,PUP-4065,Closed,3/2/2015,Normal,1/3/2018,1038,,,,,,,,,,
Bug,PUP-4064,Closed,3/2/2015,Normal,3/26/2015,24,,,,,,,,,,
Bug,PUP-4060,Closed,3/2/2015,Normal,3/2/2015,0,,,,,,,,,,
Bug,PUP-4059,Closed,3/1/2015,Normal,5/24/2017,815,,,,,,,,,,
Bug,PUP-4058,Closed,2/27/2015,Normal,3/26/2015,27,,,,,,,,,,
Bug,PUP-4057,Closed,2/27/2015,Normal,3/2/2015,3,,,,,,,,,,
Bug,PUP-4054,Closed,2/27/2015,Normal,3/26/2015,27,,,,,,,,,,
Bug,PUP-4052,Closed,2/26/2015,Normal,2/26/2015,0,,,,,,,,,,
Bug,PUP-4051,Closed,2/26/2015,Normal,2/26/2015,0,,,,,,,,,,
Bug,PUP-4050,Closed,2/26/2015,Normal,7/15/2015,139,,,,,,,,,,
Bug,PUP-4049,Closed,2/26/2015,Normal,5/15/2017,809,,,,,,,,,,
Bug,PUP-4048,Closed,2/26/2015,Normal,5/17/2017,811,,,,,,,,,,
Bug,PUP-4044,Closed,2/25/2015,Normal,5/20/2015,84,,,,,,,,,,
Bug,PUP-4036,Closed,2/24/2015,Normal,5/17/2017,813,,,,,,,,,,
Bug,PUP-4035,Closed,2/24/2015,Normal,5/15/2017,811,,,,,,,,,,
Bug,PUP-6139,Closed,2/23/2015,Normal,4/12/2016,414,,,,,,,,,,
Bug,PUP-4029,Closed,2/18/2015,Normal,2/18/2015,0,,,,,,,,,,
Bug,PUP-4028,Closed,2/18/2015,Normal,2/18/2015,0,,,,,,,,,,
Bug,PUP-4027,Closed,2/17/2015,Normal,2/21/2015,4,,,,,,,,,,
Bug,PUP-4025,Closed,2/17/2015,Normal,11/27/2017,1014,,,,,,,,,,
Bug,PUP-4023,Closed,2/17/2015,Normal,5/15/2017,818,,,,,,,,,,
Bug,PUP-4030,Closed,2/16/2015,Normal,5/8/2015,81,,,,,,,,,,
Bug,PUP-4015,Closed,2/15/2015,Normal,2/15/2015,0,,,,,,,,,,
Bug,PUP-4013,Closed,2/13/2015,Normal,4/12/2017,789,,,,,,,,,,
Bug,PUP-4011,Closed,2/13/2015,Normal,2/13/2015,0,,,,,,,,,,
Bug,PUP-4008,Closed,2/13/2015,Normal,3/26/2015,41,,,,,,,,,,
Bug,PUP-4001,Closed,2/11/2015,Normal,3/2/2015,19,,,,,,,,,,
Bug,PUP-4000,Closed,2/11/2015,Normal,3/26/2015,43,,,,,,,,,,
Bug,PUP-3998,Closed,2/10/2015,Normal,3/26/2015,44,,,,,,,,,,
Bug,PUP-3996,Closed,2/10/2015,Normal,5/15/2017,825,,,,,,,,,,
Bug,PUP-3992,Closed,2/10/2015,Normal,2/21/2016,376,,,,,,,,,,
Bug,PUP-3991,Closed,2/10/2015,Normal,3/26/2015,44,,,,,,,,,,
Bug,PUP-3989,Closed,2/9/2015,Normal,5/15/2017,826,,,,,,,,,,
Bug,PUP-3987,Closed,2/9/2015,Normal,3/26/2015,45,,,,,,,,,,
Bug,PUP-3985,Closed,2/9/2015,Normal,5/15/2017,826,,,,,,,,,,
Bug,PUP-3980,Closed,2/9/2015,Normal,5/15/2017,826,,,,,,,,,,
Bug,PUP-3978,Closed,2/7/2015,Normal,3/26/2015,47,,,,,,,,,,
Bug,PUP-3977,Closed,2/7/2015,Normal,2/8/2015,1,,,,,,,,,,
Bug,PUP-3973,Closed,2/6/2015,Normal,12/8/2017,1036,,,,,,,,,,
Bug,PUP-3963,Closed,2/4/2015,Normal,12/18/2017,1048,,,,,,,,,,
Bug,PUP-3960,Closed,2/4/2015,Normal,3/2/2015,26,,,,,,,,,,
Bug,PUP-3958,Closed,2/4/2015,Normal,2/5/2015,1,,,,,,,,,,
Bug,PUP-3956,Closed,2/4/2015,Normal,5/15/2017,831,,,,,,,,,,
Bug,PUP-3954,Closed,2/3/2015,Normal,2/4/2015,1,,,,,,,,,,
Bug,PUP-3953,Closed,2/3/2015,Normal,10/16/2015,255,,,,,,,,,,
Bug,PUP-3950,Closed,2/3/2015,Normal,5/15/2017,832,,,,,,,,,,
Bug,PUP-3947,Closed,2/3/2015,Normal,3/26/2015,51,,,,,,,,,,
Bug,PUP-3941,Closed,2/2/2015,Normal,5/10/2016,463,,,,,,,,,,
Bug,PUP-6858,Closed,2/2/2015,Normal,5/16/2017,834,,,,,,,,,,
Bug,PUP-6859,Closed,2/2/2015,Normal,11/27/2017,1029,,,,,,,,,,
Bug,PUP-3939,Closed,2/2/2015,Normal,3/6/2015,32,,,,,,,,,,
Bug,PUP-3938,Closed,2/2/2015,Normal,2/2/2015,0,,,,,,,,,,
Bug,PUP-3937,Closed,2/2/2015,Normal,2/2/2015,0,,,,,,,,,,
Bug,PUP-3936,Closed,2/1/2015,Normal,3/26/2015,53,,,,,,,,,,
Bug,PUP-3935,Closed,1/31/2015,Normal,2/3/2015,3,,,,,,,,,,
Bug,PUP-3933,Closed,1/30/2015,Normal,2/21/2015,22,,,,,,,,,,
Bug,PUP-3931,Closed,1/30/2015,Normal,3/26/2015,55,,,,,,,,,,
Bug,PUP-3930,Closed,1/30/2015,Normal,5/29/2015,119,,,,,,,,,,
Bug,PUP-3929,Closed,1/30/2015,Normal,1/30/2017,731,,,,,,,,,,
Bug,PUP-3919,Closed,1/28/2015,Normal,2/21/2016,389,,,,,,,,,,
Bug,PUP-3913,Closed,1/26/2015,Normal,1/27/2015,1,,,,,,,,,,
Bug,PUP-3910,Closed,1/26/2015,Normal,1/26/2015,0,,,,,,,,,,
Bug,PUP-3909,Closed,1/25/2015,Normal,5/15/2017,841,,,,,,,,,,
Bug,PUP-3906,Closed,1/23/2015,Normal,5/15/2017,843,,,,,,,,,,
Bug,PUP-3904,Closed,1/22/2015,Normal,5/15/2017,844,,,,,,,,,,
Bug,PUP-3903,Closed,1/22/2015,Normal,5/15/2017,844,,,,,,,,,,
Bug,PUP-3902,Closed,1/22/2015,Normal,1/27/2015,5,,,,,,,,,,
Bug,PUP-3900,Closed,1/22/2015,Normal,2/4/2015,13,,,,,,,,,,
Bug,PUP-3895,Closed,1/22/2015,Normal,5/20/2015,118,,,,,,,,,,
Bug,PUP-3894,Closed,1/22/2015,Normal,1/28/2015,6,,,,,,,,,,
Bug,PUP-3893,Closed,1/21/2015,Normal,1/21/2015,0,,,,,,,,,,
Bug,PUP-3892,Closed,1/21/2015,Normal,2/2/2016,377,,,,,,,,,,
Bug,PUP-3865,Closed,1/21/2015,Normal,5/15/2017,845,,,,,,,,,,
Bug,PUP-3861,Closed,1/17/2015,Normal,3/31/2015,73,,,,,,,,,,
Bug,PUP-3860,Closed,1/17/2015,Normal,5/15/2017,849,,,,,,,,,,
Bug,PUP-3859,Closed,1/16/2015,Normal,4/14/2015,88,,,,,,,,,,
Bug,PUP-3857,Closed,1/15/2015,Normal,1/20/2015,5,,,,,,,,,,
Bug,PUP-3855,Closed,1/15/2015,Normal,3/6/2015,50,,,,,,,,,,
Bug,PUP-3850,Closed,1/14/2015,Normal,1/22/2015,8,,,,,,,,,,
Bug,PUP-3841,Closed,1/14/2015,Normal,1/20/2015,6,,,,,,,,,,
Bug,PUP-3831,Closed,1/11/2015,Normal,5/15/2017,855,,,,,,,,,,
Bug,PUP-3830,Closed,1/11/2015,Normal,3/28/2016,442,,,,,,,,,,
Bug,PUP-3828,Closed,1/9/2015,Normal,5/15/2017,857,,,,,,,,,,
Bug,PUP-3821,Closed,1/8/2015,Normal,2/19/2015,42,,,,,,,,,,
Bug,PUP-3820,Closed,1/8/2015,Normal,1/13/2015,5,,,,,,,,,,
Bug,PUP-3815,Closed,1/7/2015,Normal,1/7/2015,0,,,,,,,,,,
Bug,PUP-3810,Closed,1/6/2015,Normal,5/15/2017,860,,,,,,,,,,
Bug,PUP-3808,Closed,1/5/2015,Normal,5/15/2017,861,,,,,,,,,,
Bug,PUP-3807,Closed,1/4/2015,Normal,12/11/2017,1072,,,,,,,,,,
Bug,PUP-3806,Closed,1/2/2015,Normal,1/16/2015,14,,,,,,,,,,
Bug,PUP-3804,Closed,1/2/2015,Normal,5/20/2015,138,,,,,,,,,,
Bug,PUP-3863,Closed,12/31/2014,Normal,5/20/2015,140,,,,,,,,,,
Bug,PUP-3800,Closed,12/30/2014,Normal,5/19/2017,871,,,,,,,,,,
Bug,PUP-3798,Closed,12/30/2014,Normal,5/15/2017,867,,,,,,,,,,
Bug,PUP-3795,Closed,12/26/2014,Normal,5/15/2017,871,,,,,,,,,,
Bug,PUP-3794,Closed,12/26/2014,Normal,9/28/2016,642,,,,,,,,,,
Bug,PUP-3793,Closed,12/26/2014,Normal,1/27/2015,32,,,,,,,,,,
Bug,PUP-3792,Closed,12/24/2014,Normal,12/30/2014,6,,,,,,,,,,
Bug,PUP-3788,Closed,12/22/2014,Normal,5/21/2018,1246,,,,,,,,,,
Bug,PUP-3787,Closed,12/22/2014,Normal,1/12/2015,21,,,,,,,,,,
Bug,PUP-3786,Closed,12/21/2014,Normal,1/21/2015,31,,,,,,,,,,
Bug,PUP-3819,Closed,12/21/2014,Normal,5/19/2017,880,,,,,,,,,,
Bug,PUP-3785,Closed,12/19/2014,Normal,3/16/2015,87,,,,,,,,,,
Bug,PUP-3784,Closed,12/19/2014,Normal,1/7/2015,19,,,,,,,,,,
Bug,PUP-3778,Closed,12/17/2014,Normal,9/28/2016,651,,,,,,,,,,
Bug,PUP-3777,Closed,12/17/2014,Normal,12/19/2014,2,,,,,,,,,,
Bug,PUP-3773,Closed,12/17/2014,Normal,5/15/2017,880,,,,,,,,,,
Bug,PUP-3770,Closed,12/16/2014,Normal,9/26/2016,650,,,,,,,,,,
Bug,PUP-3768,Closed,12/15/2014,Normal,6/24/2016,557,,,,,,,,,,
Bug,PUP-3762,Closed,12/12/2014,Normal,5/15/2017,885,,,,,,,,,,
Bug,PUP-3761,Closed,12/11/2014,Normal,12/19/2014,8,,,,,,,,,,
Bug,PUP-3760,Closed,12/11/2014,Normal,5/15/2017,886,,,,,,,,,,
Bug,PUP-3759,Closed,12/10/2014,Normal,12/11/2014,1,,,,,,,,,,
Bug,PUP-3756,Closed,12/9/2014,Normal,1/28/2016,415,,,,,,,,,,
Bug,PUP-3747,Closed,12/5/2014,Normal,12/8/2014,3,,,,,,,,,,
Bug,PUP-3741,Closed,12/4/2014,Normal,5/15/2017,893,,,,,,,,,,
Bug,PUP-3740,Closed,12/4/2014,Normal,5/10/2016,523,,,,,,,,,,
Bug,PUP-3739,Closed,12/4/2014,Normal,12/5/2014,1,,,,,,,,,,
Bug,PUP-3738,Closed,12/4/2014,Normal,5/15/2017,893,,,,,,,,,,
Bug,PUP-3737,Closed,12/4/2014,Normal,12/8/2014,4,,,,,,,,,,
Bug,PUP-3728,Closed,12/3/2014,Normal,12/22/2014,19,,,,,,,,,,
Bug,PUP-3722,Closed,12/2/2014,Normal,5/15/2017,895,,,,,,,,,,
Bug,PUP-3720,Closed,12/1/2014,Normal,5/9/2018,1255,,,,,,,,,,
Bug,PUP-3718,Closed,11/27/2014,Normal,12/19/2014,22,,,,,,,,,,
Bug,PUP-3716,Closed,11/26/2014,Normal,12/2/2014,6,,,,,,,,,,
Bug,PUP-3713,Closed,11/26/2014,Normal,10/30/2017,1069,,,,,,,,,,
Bug,PUP-3709,Closed,11/26/2014,Normal,11/26/2014,0,,,,,,,,,,
Bug,PUP-3706,Closed,11/26/2014,Normal,3/31/2015,125,,,,,,,,,,
Bug,PUP-3703,Closed,11/25/2014,Normal,3/16/2015,111,,,,,,,,,,
Bug,PUP-3702,Closed,11/25/2014,Normal,12/4/2014,9,,,,,,,,,,
Bug,PUP-3694,Closed,11/24/2014,Normal,11/10/2015,351,,,,,,,,,,
Bug,PUP-3690,Closed,11/23/2014,Normal,12/22/2014,29,,,,,,,,,,
Bug,PUP-3686,Closed,11/20/2014,Normal,5/15/2017,907,,,,,,,,,,
Bug,PUP-3685,Closed,11/20/2014,Normal,5/15/2017,907,,,,,,,,,,
Bug,PUP-3687,Closed,11/20/2014,Normal,11/25/2014,5,,,,,,,,,,
Bug,PUP-3682,Closed,11/19/2014,Normal,12/19/2014,30,,,,,,,,,,
Bug,PUP-3680,Closed,11/18/2014,Normal,12/16/2014,28,,,,,,,,,,
Bug,PUP-3678,Closed,11/17/2014,Normal,2/5/2015,80,,,,,,,,,,
Bug,PUP-3677,Closed,11/17/2014,Normal,5/15/2017,910,,,,,,,,,,
Bug,PUP-3675,Closed,11/16/2014,Normal,5/15/2017,911,,,,,,,,,,
Bug,PUP-3672,Closed,11/13/2014,Normal,5/15/2017,914,,,,,,,,,,
Bug,PUP-3669,Closed,11/13/2014,Normal,11/13/2014,0,,,,,,,,,,
Bug,PUP-3668,Closed,11/13/2014,Normal,11/14/2014,1,,,,,,,,,,
Bug,PUP-3666,Closed,11/12/2014,Normal,2/23/2015,103,,,,,,,,,,
Bug,PUP-3665,Closed,11/12/2014,Normal,1/20/2015,69,,,,,,,,,,
Bug,PUP-3663,Closed,11/12/2014,Normal,11/25/2014,13,,,,,,,,,,
Bug,PUP-3662,Closed,11/11/2014,Normal,9/22/2016,681,,,,,,,,,,
Bug,PUP-3657,Closed,11/11/2014,Normal,4/25/2017,896,,,,,,,,,,
Bug,PUP-3656,Closed,11/11/2014,Normal,1/23/2015,73,,,,,,,,,,
Bug,PUP-3655,Closed,11/11/2014,Normal,12/2/2015,386,,,,,,,,,,
Bug,PUP-3653,Closed,11/10/2014,Normal,5/22/2015,193,,,,,,,,,,
Bug,PUP-3643,Closed,11/7/2014,Normal,11/7/2014,0,,,,,,,,,,
Bug,PUP-3636,Closed,11/6/2014,Normal,5/15/2017,921,,,,,,,,,,
Bug,PUP-3628,Closed,11/6/2014,Normal,5/15/2017,921,,,,,,,,,,
Bug,PUP-3626,Closed,11/5/2014,Normal,2/11/2015,98,,,,,,,,,,
Bug,PUP-3624,Closed,11/5/2014,Normal,12/8/2014,33,,,,,,,,,,
Bug,PUP-3623,Closed,11/5/2014,Normal,5/15/2017,922,,,,,,,,,,
Bug,PUP-3622,Closed,11/5/2014,Normal,11/5/2014,0,,,,,,,,,,
Bug,PUP-3621,Closed,11/5/2014,Normal,12/2/2014,27,,,,,,,,,,
Bug,PUP-3620,Closed,11/5/2014,Normal,11/5/2014,0,,,,,,,,,,
Bug,PUP-3610,Closed,11/3/2014,Normal,11/10/2014,7,,,,,,,,,,
Bug,PUP-3608,Closed,11/3/2014,Normal,11/3/2014,0,,,,,,,,,,
Bug,PUP-3606,Closed,11/3/2014,Normal,9/10/2015,311,,,,,,,,,,
Bug,PUP-3605,Closed,11/2/2014,Normal,12/8/2014,36,,,,,,,,,,
Bug,PUP-3604,Closed,11/2/2014,Normal,11/7/2014,5,,,,,,,,,,
Bug,PUP-3597,Closed,10/30/2014,Normal,5/30/2017,943,,,,,,,,,,
Bug,PUP-3594,Closed,10/30/2014,Normal,5/15/2017,928,,,,,,,,,,
Bug,PUP-3591,Closed,10/30/2014,Normal,12/1/2014,32,,,,,,,,,,
Bug,PUP-3590,Closed,10/30/2014,Normal,5/15/2017,928,,,,,,,,,,
Bug,PUP-3587,Closed,10/29/2014,Normal,10/30/2014,1,,,,,,,,,,
Bug,PUP-3569,Closed,10/29/2014,Normal,12/2/2014,34,,,,,,,,,,
Bug,PUP-3567,Closed,10/29/2014,Normal,1/22/2015,85,,,,,,,,,,
Bug,PUP-3566,Closed,10/29/2014,Normal,1/27/2017,821,,,,,,,,,,
Bug,PUP-3564,Closed,10/29/2014,Normal,12/8/2014,40,,,,,,,,,,
Bug,PUP-3562,Closed,10/28/2014,Normal,10/29/2014,1,,,,,,,,,,
Bug,PUP-3560,Closed,10/28/2014,Normal,2/9/2015,104,,,,,,,,,,
Bug,PUP-3556,Closed,10/28/2014,Normal,5/15/2017,930,,,,,,,,,,
Bug,PUP-3550,Closed,10/27/2014,Normal,11/6/2014,10,,,,,,,,,,
Bug,PUP-3549,Closed,10/27/2014,Normal,12/17/2014,51,,,,,,,,,,
Bug,PUP-3548,Closed,10/26/2014,Normal,3/26/2015,151,,,,,,,,,,
Bug,PUP-3535,Closed,10/24/2014,Normal,10/31/2014,7,,,,,,,,,,
Bug,PUP-3532,Closed,10/24/2014,Normal,5/15/2017,934,,,,,,,,,,
Bug,PUP-3530,Closed,10/24/2014,Normal,10/27/2014,3,,,,,,,,,,
Bug,PUP-3528,Closed,10/24/2014,Normal,12/8/2014,45,,,,,,,,,,
Bug,PUP-3527,Closed,10/23/2014,Normal,5/15/2017,935,,,,,,,,,,
Bug,PUP-3514,Closed,10/23/2014,Normal,10/30/2014,7,,,,,,,,,,
Bug,PUP-3507,Closed,10/22/2014,Normal,11/18/2014,27,,,,,,,,,,
Bug,PUP-3501,Closed,10/22/2014,Normal,5/15/2017,936,,,,,,,,,,
Bug,PUP-3499,Closed,10/21/2014,Normal,10/21/2014,0,,,,,,,,,,
Bug,PUP-3493,Closed,10/21/2014,Normal,5/16/2017,938,,,,,,,,,,
Bug,PUP-3492,Closed,10/21/2014,Normal,12/17/2014,57,,,,,,,,,,
Bug,PUP-3488,Closed,10/17/2014,Normal,1/15/2015,90,,,,,,,,,,
Bug,PUP-3481,Closed,10/16/2014,Normal,3/5/2015,140,,,,,,,,,,
Bug,PUP-3479,Closed,10/16/2014,Normal,12/2/2014,47,,,,,,,,,,
Bug,PUP-3477,Closed,10/16/2014,Normal,5/16/2017,943,,,,,,,,,,
Bug,PUP-3457,Closed,10/14/2014,Normal,11/3/2014,20,,,,,,,,,,
Bug,PUP-3451,Closed,10/13/2014,Normal,1/31/2017,841,,,,,,,,,,
Bug,PUP-3450,Closed,10/13/2014,Normal,4/29/2016,564,,,,,,,,,,
Bug,PUP-3449,Closed,10/13/2014,Normal,10/14/2014,1,,,,,,,,,,
Bug,PUP-3444,Closed,10/11/2014,Normal,3/23/2017,894,,,,,,,,,,
Bug,PUP-3441,Closed,10/10/2014,Normal,10/13/2014,3,,,,,,,,,,
Bug,PUP-3440,Closed,10/10/2014,Normal,10/10/2014,0,,,,,,,,,,
Bug,PUP-8733,Closed,10/10/2014,Normal,6/7/2018,1336,,,,,,,,,,
Bug,PUP-3435,Closed,10/9/2014,Normal,10/10/2014,1,,,,,,,,,,
Bug,PUP-3433,Closed,10/9/2014,Normal,10/27/2014,18,,,,,,,,,,
Bug,PUP-3429,Closed,10/9/2014,Normal,1/23/2015,106,,,,,,,,,,
Bug,PUP-3425,Closed,10/9/2014,Normal,5/16/2017,950,,,,,,,,,,
Bug,PUP-3405,Closed,10/8/2014,Normal,10/10/2014,2,,,,,,,,,,
Bug,PUP-3404,Closed,10/8/2014,Normal,10/10/2014,2,,,,,,,,,,
Bug,PUP-3403,Closed,10/8/2014,Normal,5/16/2017,951,,,,,,,,,,
Bug,PUP-3402,Closed,10/8/2014,Normal,5/16/2017,951,,,,,,,,,,
Bug,PUP-3401,Closed,10/7/2014,Normal,10/20/2014,13,,,,,,,,,,
Bug,PUP-3395,Closed,10/7/2014,Normal,10/7/2014,0,,,,,,,,,,
Bug,PUP-3393,Closed,10/6/2014,Normal,10/22/2014,16,,,,,,,,,,
Bug,PUP-3389,Closed,10/6/2014,Normal,12/8/2014,63,,,,,,,,,,
Bug,PUP-3646,Closed,10/5/2014,Normal,12/7/2014,63,,,,,,,,,,
Bug,PUP-3388,Closed,10/3/2014,Normal,12/16/2014,74,,,,,,,,,,
Bug,PUP-3384,Closed,10/2/2014,Normal,10/9/2014,7,,,,,,,,,,
Bug,PUP-3382,Closed,10/2/2014,Normal,1/6/2017,827,,,,,,,,,,
Bug,PUP-3378,Closed,10/1/2014,Normal,12/18/2014,78,,,,,,,,,,
Bug,PUP-3377,Closed,10/1/2014,Normal,5/7/2015,218,,,,,,,,,,
Bug,PUP-5647,Closed,1/4/2016,Normal,1/8/2016,4,,,,,,,,,,
Bug,PUP-5646,Closed,1/4/2016,Normal,2/3/2016,30,,,,,,,,,,
Bug,PUP-5648,Closed,1/4/2016,Normal,2/10/2016,37,,,,,,,,,,
Bug,PUP-5650,Closed,1/5/2016,Normal,1/5/2016,0,,,,,,,,,,
Bug,PUP-5651,Closed,1/5/2016,Normal,1/12/2016,7,,,,,,,,,,
Bug,PUP-5655,Closed,1/6/2016,Normal,1/11/2016,5,,,,,,,,,,
Bug,PUP-5658,Closed,1/7/2016,Normal,1/11/2016,4,,,,,,,,,,
Bug,PUP-5659,Closed,1/7/2016,Normal,4/12/2017,461,,,,,,,,,,
Bug,PUP-5660,Closed,1/7/2016,Normal,1/7/2016,0,,,,,,,,,,
Bug,PUP-5661,Closed,1/7/2016,Normal,2/21/2016,45,,,,,,,,,,
Bug,PUP-5678,Closed,1/8/2016,Normal,5/16/2017,494,,,,,,,,,,
Bug,PUP-5679,Closed,1/8/2016,Normal,5/16/2017,494,,,,,,,,,,
Bug,PUP-5725,Closed,1/8/2016,Normal,2/4/2016,27,,,,,,,,,,
Bug,PUP-5681,Closed,1/8/2016,Normal,4/13/2017,461,,,,,,,,,,
Bug,PUP-5682,Closed,1/9/2016,Normal,2/10/2016,32,,,,,,,,,,
Bug,PUP-5692,Closed,1/11/2016,Normal,5/16/2017,491,,,,,,,,,,
Bug,PUP-5693,Closed,1/11/2016,Normal,1/31/2016,20,,,,,,,,,,
Bug,PUP-5707,Closed,1/13/2016,Normal,5/16/2017,489,,,,,,,,,,
Bug,PUP-5712,Closed,1/14/2016,Normal,2/12/2016,29,,,,,,,,,,
Bug,PUP-5713,Closed,1/14/2016,Normal,2/9/2016,26,,,,,,,,,,
Bug,PUP-5715,Closed,1/15/2016,Normal,5/16/2017,487,,,,,,,,,,
Bug,PUP-5718,Closed,1/15/2016,Normal,2/10/2016,26,,,,,,,,,,
Bug,PUP-5719,Closed,1/15/2016,Normal,5/16/2017,487,,,,,,,,,,
Bug,PUP-5720,Closed,1/17/2016,Normal,5/16/2017,485,,,,,,,,,,
Bug,PUP-5924,Closed,1/18/2016,Normal,2/28/2016,41,,,,,,,,,,
Bug,PUP-5722,Closed,1/18/2016,Normal,1/19/2016,1,,,,,,,,,,
Bug,PUP-6098,Closed,1/19/2016,Normal,5/16/2017,483,,,,,,,,,,
Bug,PUP-5724,Closed,1/19/2016,Normal,2/5/2016,17,,,,,,,,,,
Bug,PUP-5726,Closed,1/19/2016,Normal,2/4/2016,16,,,,,,,,,,
Bug,PUP-5728,Closed,1/20/2016,Normal,2/9/2016,20,,,,,,,,,,
